> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
6.93482	-29.5978	12.5000114	0.264542
6.9903	-29.5146	12.6000118	0.263451
7.04577	-29.4314	12.7000122	0.262373
7.10125	-29.3481	12.8000126	0.261271
7.15673	-29.2649	12.900013	0.260148
7.21221	-29.1817	13.0000134	0.259009
7.26769	-29.0985	13.1000137	0.257856
7.32317	-29.0153	13.2000141	0.256694
7.37865	-28.9321	13.3000145	0.255527
7.43412	-28.8488	13.4000149	0.254359
7.4896	-28.7656	13.5000153	0.253194
7.54508	-28.6824	13.6000156	0.252035
7.60056	-28.5992	13.700016	0.250887
7.65604	-28.516	13.8000164	0.249753
7.71152	-28.4328	13.9000168	0.248639
7.767	-28.3495	14.0000172	0.247547
7.82247	-28.2663	14.1000175	0.246482
7.87795	-28.1831	14.2000179	0.245448
7.93343	-28.0999	14.3000183	0.244448
7.98891	-28.0167	14.4000187	0.243488
8.04439	-27.9334	14.5000191	0.242559
8.09987	-27.8502	14.6000195	0.241639
8.15534	-27.767	14.7000198	0.240731
8.21082	-27.6838	14.8000202	0.239834
8.2663	-27.6006	14.9000206	0.23895
8.32178	-27.5174	15.000021	0.23808
8.37726	-27.4341	15.1000214	0.237226
8.43274	-27.3509	15.2000217	0.236389
8.48821	-27.2677	15.3000221	0.23557
8.54369	-27.1845	15.4000225	0.23477
8.59917	-27.1013	15.5000229	0.233991
8.65465	-27.0181	15.6000233	0.233233
8.71013	-26.9348	15.7000237	0.232499
8.7656	-26.8516	15.800024	0.23179
8.82108	-26.7684	15.9000244	0.231106
8.87656	-26.6852	16.0000248	0.23045
8.93204	-26.602	16.1000252	0.229823
8.98752	-26.5187	16.2000256	0.229226
9.04299	-26.4355	16.3000259	0.228658
9.09847	-26.3523	16.4000263	0.228113
9.15395	-26.2691	16.5000267	0.227589
9.20943	-26.1859	16.6000271	0.227087
9.26491	-26.1027	16.7000275	0.226606
9.32038	-26.0194	16.8000278	0.226146
9.37586	-25.9362	16.9000282	0.225707
9.43134	-25.853	17.0000286	0.225287
9.48682	-25.7698	17.100029	0.224887
9.5423	-25.6866	17.2000294	0.224507
9.59778	-25.6034	17.3000298	0.224147
9.65325	-25.5201	17.4000301	0.223807
9.70873	-25.4369	17.5000305	0.223485
9.76421	-25.3537	17.6000309	0.223184
9.81969	-25.2705	17.7000313	0.222902
9.87517	-25.1873	17.8000317	0.222641
9.93064	-25.104	17.900032	0.222399
9.98612	-25.0208	18.0000324	0.222177
10.0416	-24.9376	18.1000328	0.221976
10.0971	-24.8544	18.2000332	0.221799
10.1526	-24.7712	18.3000336	0.221644
10.208	-24.688	18.400034	0.221511
10.2635	-24.6047	18.5000343	0.2214
10.319	-24.5215	18.6000347	0.22131
10.3745	-24.4383	18.7000351	0.22124
10.4299	-24.3551	18.8000355	0.221189
10.4854	-24.2719	18.9000359	0.221158
10.5409	-24.1887	19.0000362	0.221145
10.5964	-24.1054	19.1000366	0.221151
10.6519	-24.0222	19.200037	0.221174
10.7073	-23.939	19.3000374	0.221213
10.7628	-23.8558	19.4000378	0.221267
10.8183	-23.7726	19.5000381	0.221335
